date,symbol,open_price,close_price,high_price,low_price,volume
2028-01-10,MSFT,488,956.0,648,187,31459.0
2028-01-11,MSFT,353,1346.0,1348,602,679942.0
2028-01-12,MSFT,113,1114.0,848,185,585913.0
2028-01-13,MSFT,816,940.0,561,1112,211501.0
2028-01-14,MSFT,1058,865.0,247,1177,936937.0
2028-01-15,MSFT,402,1276.0,1250,184,479637.0
2028-01-16,MSFT,1215,103.0,386,920,85654.0
2028-01-17,MSFT,673,1448.0,1146,1285,775168.0
2028-01-18,MSFT,1442,,341,811,961008.0
2028-01-19,MSFT,118,837.0,1406,200,457510.0
2028-01-20,MSFT,245,174.0,469,605,848055.0
2028-01-21,MSFT,441,1427.0,1313,562,731092.0
2028-01-22,MSFT,405,466.0,1057,138,333748.0
2028-01-23,MSFT,450,1099.0,306,997,113705.0
2028-01-24,MSFT,496,1264.0,372,1219,13613.0
2028-01-25,MSFT,1208,753.0,763,1160,97117.0
2028-01-26,MSFT,1394,,890,1166,768562.0
2028-01-27,MSFT,1110,1195.0,915,267,895171.0
2028-01-28,MSFT,1412,580.0,797,561,805824.0
2028-01-29,MSFT,1293,158.0,774,775,230868.0
2028-01-30,MSFT,777,1489.0,847,862,569272.0
2028-01-31,MSFT,380,959.0,314,180,717188.0
2028-02-01,MSFT,170,346.0,999,194,839113.0
2028-02-02,MSFT,655,604.0,429,253,150699.0
2028-02-03,MSFT,795,637.0,1011,984,286344.0
2028-02-04,MSFT,1150,134.0,1210,1378,20392.0
2028-02-05,MSFT,1389,1374.0,569,281,106025.0
2028-02-06,MSFT,578,1073.0,601,748,334549.0
2028-02-07,MSFT,1340,925.0,209,1360,50968.0
2028-02-08,MSFT,523,1010.0,871,939,692269.0
2028-02-09,MSFT,836,1463.0,489,757,467374.0
2028-02-10,MSFT,553,1299.0,897,1396,485981.0
2028-02-11,MSFT,487,999.0,1073,508,73978.0
2028-02-12,MSFT,664,1099.0,432,1196,64937.0
2028-02-13,MSFT,949,482.0,905,144,199890.0
2028-02-14,MSFT,890,924.0,1412,208,483893.0
2028-02-15,MSFT,1222,587.0,1440,1211,547237.0
2028-02-16,MSFT,220,829.0,644,176,404150.0
2028-02-17,MSFT,895,997.0,900,1387,293656.0
2028-02-18,MSFT,1199,415.0,860,657,208001.0
2028-02-19,MSFT,575,627.0,1415,715,749276.0
2028-02-20,MSFT,641,642.0,711,1225,288146.0
2028-02-21,MSFT,329,400.0,398,1191,985082.0
2028-02-22,MSFT,245,1131.0,629,123,167460.0
2028-02-23,MSFT,1066,745.0,347,1105,
2028-02-24,MSFT,1354,549.0,1089,661,103775.0
2028-02-25,MSFT,520,697.0,354,452,634614.0
2028-02-26,MSFT,1135,150.0,1266,842,493418.0
2028-02-27,MSFT,1399,1373.0,1122,630,294393.0
2028-02-28,MSFT,505,135.0,567,1078,757920.0
2028-02-29,MSFT,1360,914.0,567,987,699366.0
2028-03-01,MSFT,1164,1495.0,1376,826,922621.0
2028-03-02,MSFT,711,540.0,504,1219,305113.0
2028-03-03,MSFT,1376,1372.0,913,690,586200.0
2028-03-04,MSFT,134,350.0,1374,678,19547.0
2028-03-05,MSFT,500,632.0,348,1347,744020.0
2028-03-06,MSFT,1499,,1518,716,576730.0
2028-03-07,MSFT,1191,1457.0,1064,830,
2028-03-08,MSFT,1012,419.0,1166,1299,791152.0
2028-03-09,MSFT,1041,968.0,954,1144,419685.0
2028-03-10,MSFT,1005,1039.0,286,439,545825.0
2028-03-11,MSFT,1399,630.0,354,405,620959.0
2028-03-12,MSFT,988,490.0,944,355,590455.0
2028-03-13,MSFT,237,1053.0,742,455,186916.0
2028-03-14,MSFT,802,1147.0,499,393,176071.0
2028-03-15,MSFT,274,725.0,1016,573,261061.0
2028-03-16,MSFT,1370,870.0,1537,394,830851.0
2028-03-17,MSFT,809,206.0,562,401,346881.0
2028-03-18,MSFT,1448,299.0,1008,1313,198921.0
2028-03-19,MSFT,747,176.0,370,324,956929.0
2028-03-20,MSFT,793,1344.0,167,850,525109.0
2028-03-21,MSFT,1345,238.0,1210,260,264886.0
2028-03-22,MSFT,929,1101.0,178,279,715993.0
2028-03-23,MSFT,1140,,1197,758,802439.0
2028-03-24,MSFT,1272,217.0,592,594,369455.0
2028-03-25,MSFT,1154,1151.0,424,207,518202.0
2028-03-26,MSFT,1081,428.0,294,1065,252646.0
2028-03-27,MSFT,158,230.0,526,1034,646310.0
2028-03-28,MSFT,554,1189.0,1068,1087,503348.0
2028-03-29,MSFT,481,1476.0,334,1357,649250.0
2028-03-30,MSFT,476,410.0,728,539,419634.0
2028-03-31,MSFT,558,1151.0,1111,679,681364.0
2028-04-01,MSFT,740,742.0,1411,1279,534915.0
2028-04-02,MSFT,717,604.0,1106,162,869069.0
2028-04-03,MSFT,564,1340.0,1067,1008,257224.0
2028-04-04,MSFT,1302,1378.0,1224,495,211064.0
2028-04-05,MSFT,1212,435.0,450,1358,
2028-04-06,MSFT,1423,1496.0,263,683,232589.0
2028-04-07,MSFT,1453,1304.0,890,1156,704966.0
2028-04-08,MSFT,1332,1016.0,612,1388,950711.0
2028-04-09,MSFT,188,616.0,1005,1371,926096.0
2028-04-10,MSFT,1288,1372.0,227,914,528588.0
2028-04-11,MSFT,739,286.0,637,855,322773.0
2028-04-12,MSFT,760,1327.0,389,1102,261673.0
2028-04-13,MSFT,1443,191.0,244,322,22628.0
2028-04-14,MSFT,1064,1191.0,881,337,905732.0
2028-04-15,MSFT,1297,224.0,230,794,418919.0
2028-04-16,MSFT,119,1263.0,466,1202,752623.0
2028-04-17,MSFT,1483,756.0,213,1156,453905.0
2028-04-18,MSFT,322,1407.0,1200,441,847466.0
2028-04-19,MSFT,1235,1267.0,954,1192,588206.0
2028-04-20,MSFT,1004,1363.0,369,573,911371.0
2028-04-21,MSFT,440,846.0,977,605,894116.0
2028-04-22,MSFT,1021,1266.0,1071,629,308527.0
2028-04-23,MSFT,740,237.0,564,1394,889885.0
2028-04-24,MSFT,368,961.0,530,1138,764150.0
2028-04-25,MSFT,542,1322.0,1419,211,85224.0
2028-04-26,MSFT,477,355.0,1514,240,484298.0
2028-04-27,MSFT,437,370.0,1445,882,506636.0
2028-04-28,MSFT,695,113.0,897,647,711692.0
2028-04-29,MSFT,1077,583.0,1024,475,992051.0
2028-04-30,MSFT,144,790.0,713,486,302523.0
2028-05-01,MSFT,866,1223.0,473,1051,410990.0
2028-05-02,MSFT,1250,235.0,866,470,119563.0
2028-05-03,MSFT,341,578.0,325,1190,779238.0
2028-05-04,MSFT,753,970.0,310,178,408643.0
2028-05-05,MSFT,1306,280.0,159,127,990378.0
2028-05-06,MSFT,737,1173.0,1455,1241,589018.0
2028-05-07,MSFT,406,1266.0,1281,298,400591.0
2028-05-08,MSFT,1361,1430.0,1348,1280,416524.0
2028-05-09,MSFT,1189,482.0,1302,732,823340.0
2028-05-10,MSFT,147,,335,1296,981608.0
2028-05-11,MSFT,276,,1469,1370,982495.0
2028-05-12,MSFT,1283,588.0,1218,1006,75131.0
2028-05-13,MSFT,1375,1212.0,516,769,
2028-05-14,MSFT,105,419.0,345,463,779101.0
2028-05-15,MSFT,608,775.0,1145,191,40181.0
2028-05-16,MSFT,1204,543.0,1022,139,242649.0
2028-05-17,MSFT,1283,454.0,609,897,858307.0
2028-05-18,MSFT,513,551.0,1194,754,876575.0
2028-05-19,MSFT,1104,708.0,698,911,82168.0
2028-05-20,MSFT,1193,234.0,676,104,87841.0
2028-05-21,MSFT,183,351.0,235,604,132907.0
2028-05-22,MSFT,139,275.0,1342,1090,894299.0
2028-05-23,MSFT,1435,796.0,1230,235,743516.0
2028-05-24,MSFT,1107,645.0,1052,310,610332.0
2028-05-25,MSFT,1030,755.0,1490,1251,276468.0
2028-05-26,MSFT,1044,656.0,673,1213,572450.0
2028-05-27,MSFT,1291,969.0,779,279,47323.0
2028-05-28,MSFT,1468,1412.0,1229,1101,147610.0
2028-05-29,MSFT,1470,1476.0,1392,525,502196.0
2028-05-30,MSFT,385,266.0,1531,1259,933600.0
2028-05-31,MSFT,1188,479.0,632,806,
2028-06-01,MSFT,1380,902.0,986,976,377483.0
2028-06-02,MSFT,1326,1346.0,858,1256,171292.0
2028-06-03,MSFT,1008,168.0,429,1341,543183.0
2028-06-04,MSFT,607,1332.0,338,863,862063.0
2028-06-05,MSFT,230,,1055,1174,674586.0
2028-06-06,MSFT,900,1335.0,1228,279,858879.0
2028-06-07,MSFT,1353,329.0,551,1351,841929.0
2028-06-08,MSFT,946,1148.0,1336,1291,828457.0
2028-06-09,MSFT,762,859.0,524,353,505918.0
2028-06-10,MSFT,350,376.0,1382,1332,121455.0
2028-06-11,MSFT,292,132.0,367,623,930875.0
2028-06-12,MSFT,105,1086.0,1190,1030,530353.0
2028-06-13,MSFT,1194,538.0,1515,695,378528.0
2028-06-14,MSFT,219,1019.0,1334,245,943803.0
2028-06-15,MSFT,681,1355.0,698,1140,239657.0
2028-06-16,MSFT,279,624.0,1144,289,406005.0
2028-06-17,MSFT,359,216.0,236,1345,322923.0
2028-06-18,MSFT,1239,745.0,1185,300,121557.0
2028-06-19,MSFT,911,1110.0,358,1339,378557.0
2028-06-20,MSFT,1423,152.0,1424,1282,421798.0
2028-06-21,MSFT,108,1406.0,1223,451,109471.0
2028-06-22,MSFT,290,892.0,585,935,381982.0
2028-06-23,MSFT,1091,918.0,873,902,572191.0
2028-06-24,MSFT,1143,184.0,1536,925,172287.0
2028-06-25,MSFT,459,521.0,495,1068,331354.0
2028-06-26,MSFT,201,577.0,1093,231,62827.0
2028-06-27,MSFT,1131,1340.0,515,257,650344.0
2028-06-28,MSFT,157,488.0,1410,1383,752301.0
2028-06-29,MSFT,151,138.0,557,609,478154.0
2028-06-30,MSFT,628,958.0,252,101,157229.0
2028-07-01,MSFT,849,156.0,1001,801,430103.0
2028-07-02,MSFT,1102,1096.0,1249,979,773165.0
2028-07-03,MSFT,627,228.0,539,736,430809.0
2028-07-04,MSFT,982,112.0,236,428,593280.0
2028-07-05,MSFT,752,663.0,185,866,286434.0
2028-07-06,MSFT,658,781.0,1405,782,483819.0
2028-07-07,MSFT,430,1113.0,539,530,504644.0
2028-07-08,MSFT,556,1231.0,1403,1150,65534.0
2028-07-09,MSFT,500,1111.0,530,1163,960412.0
2028-07-10,MSFT,671,363.0,376,1211,769261.0
2028-07-11,MSFT,400,709.0,1211,1119,581520.0
2028-07-12,MSFT,1124,1408.0,1399,487,633869.0
2028-07-13,MSFT,288,1039.0,1239,669,868641.0
2028-07-14,MSFT,1343,135.0,201,1034,405110.0
2028-07-15,MSFT,1412,1121.0,281,953,959375.0
2028-07-16,MSFT,462,991.0,1334,138,93556.0
2028-07-17,MSFT,1091,1106.0,1348,1012,
2028-07-18,MSFT,578,134.0,192,159,965835.0
2028-07-19,MSFT,482,342.0,293,1109,815987.0
2028-07-20,MSFT,865,1041.0,1244,200,806067.0
2028-07-21,MSFT,214,608.0,1410,1291,706302.0
2028-07-22,MSFT,892,641.0,940,252,853266.0
2028-07-23,MSFT,1353,1289.0,750,526,466505.0
2028-07-24,MSFT,719,1158.0,922,830,883608.0
2028-07-25,MSFT,1132,538.0,1350,470,826796.0
2028-07-26,MSFT,943,1398.0,1055,1076,615435.0
2028-07-27,MSFT,225,952.0,470,1202,414598.0
2028-07-28,MSFT,1457,141.0,873,520,476128.0
2028-07-29,MSFT,569,368.0,1195,140,437000.0
2028-07-30,MSFT,264,205.0,430,1096,706722.0
2028-07-31,MSFT,156,1146.0,1335,321,577401.0
2028-08-01,MSFT,168,777.0,934,363,139779.0
2028-08-02,MSFT,1216,985.0,261,1140,195073.0
2028-08-03,MSFT,1401,1466.0,312,913,914207.0
2028-08-04,MSFT,1027,240.0,228,908,227328.0
2028-08-05,MSFT,343,1175.0,999,106,278634.0
2028-08-06,MSFT,157,417.0,1487,658,979743.0
2028-08-07,MSFT,120,134.0,1074,1002,537385.0
2028-08-08,MSFT,287,591.0,388,1136,807812.0
2028-08-09,MSFT,1295,715.0,1187,760,882239.0
2028-08-10,MSFT,315,742.0,679,95,449023.0
2028-08-11,MSFT,471,1478.0,480,128,912998.0
2028-08-12,MSFT,448,759.0,741,199,951938.0
2028-08-13,MSFT,690,717.0,329,177,599025.0
2028-08-14,MSFT,1129,879.0,1358,320,735957.0
2028-08-15,MSFT,457,431.0,998,656,607824.0
2028-08-16,MSFT,1158,742.0,259,464,734132.0
2028-08-17,MSFT,1434,104.0,871,1338,516654.0
2028-08-18,MSFT,705,102.0,1180,301,546225.0
2028-08-19,MSFT,174,559.0,987,702,678770.0
2028-08-20,MSFT,514,1005.0,1111,741,485162.0
2028-08-21,MSFT,906,1193.0,1026,787,960326.0
2028-08-22,MSFT,1209,814.0,1456,1072,133416.0
2028-08-23,MSFT,814,803.0,809,1229,595423.0
2028-08-24,MSFT,1029,1135.0,1488,705,339437.0
2028-08-25,MSFT,215,1334.0,1280,199,3161.0
2028-08-26,MSFT,1314,664.0,172,761,478569.0
2028-08-27,MSFT,216,974.0,1332,1152,938175.0
2028-08-28,MSFT,1394,931.0,1316,369,195668.0
2028-08-29,MSFT,474,1425.0,1000,1004,179003.0
2028-08-30,MSFT,752,1080.0,673,818,241158.0
2028-08-31,MSFT,996,229.0,248,837,257545.0
2028-09-01,MSFT,469,665.0,241,1191,615185.0
2028-09-02,MSFT,484,488.0,1490,430,268008.0
2028-09-03,MSFT,558,860.0,1505,120,401719.0
2028-09-04,MSFT,1010,918.0,278,728,907378.0
2028-09-05,MSFT,1045,249.0,1009,255,738914.0
2028-09-06,MSFT,168,333.0,1097,458,985538.0
2028-09-07,MSFT,116,430.0,730,1091,201650.0
2028-09-08,MSFT,978,558.0,1395,241,561210.0
2028-09-09,MSFT,545,850.0,151,285,488694.0
2028-09-10,MSFT,399,936.0,334,194,
2028-09-11,MSFT,1050,1394.0,890,296,613044.0
2028-09-12,MSFT,1487,830.0,861,1176,925429.0
2028-09-13,MSFT,232,1451.0,743,776,
2028-09-14,MSFT,1262,261.0,185,284,
2028-09-15,MSFT,1281,901.0,585,829,766253.0
2028-09-16,MSFT,1139,434.0,946,821,909875.0
2028-09-17,MSFT,164,1179.0,1450,1396,452627.0
2028-09-18,MSFT,610,1113.0,1164,242,561578.0
2028-09-19,MSFT,216,194.0,1363,461,996927.0
2028-09-20,MSFT,628,197.0,876,1294,511027.0
2028-09-21,MSFT,1387,388.0,1023,179,519719.0
2028-09-22,MSFT,863,202.0,1363,562,573295.0
2028-09-23,MSFT,323,1349.0,518,425,26828.0
2028-09-24,MSFT,1053,779.0,695,475,371169.0
2028-09-25,MSFT,379,1291.0,1036,886,103559.0
2028-09-26,MSFT,1257,578.0,391,753,175032.0
2028-09-27,MSFT,139,634.0,1185,1125,17272.0
2028-09-28,MSFT,789,712.0,1315,1030,623277.0
2028-09-29,MSFT,1267,229.0,564,953,200503.0
2028-09-30,MSFT,534,1273.0,1152,1340,626468.0
2028-10-01,MSFT,378,1213.0,889,1327,328187.0
2028-10-02,MSFT,827,237.0,623,314,579214.0
2028-10-03,MSFT,1240,,593,450,54008.0
2028-10-04,MSFT,1243,118.0,1505,1378,834135.0
2028-10-05,MSFT,809,1337.0,1213,318,759035.0
2028-10-06,MSFT,1490,1320.0,387,618,29612.0
2028-10-07,MSFT,436,414.0,475,701,506450.0
2028-10-08,MSFT,525,,1384,696,107194.0
2028-10-09,MSFT,1324,1068.0,1409,200,519260.0
2028-10-10,MSFT,302,1421.0,249,1208,449210.0
2028-10-11,MSFT,1408,851.0,893,1352,18108.0
2028-10-12,MSFT,866,591.0,702,855,847692.0
2028-10-13,MSFT,869,1299.0,1541,788,466031.0
2028-10-14,MSFT,1409,1492.0,1203,805,695784.0
2028-10-15,MSFT,1451,1077.0,163,638,226747.0
2028-10-16,MSFT,1484,410.0,829,354,153667.0
2028-10-17,MSFT,1114,403.0,470,1054,408116.0
2028-10-18,MSFT,636,346.0,1302,482,850688.0
2028-10-19,MSFT,1145,840.0,744,960,996628.0
2028-10-20,MSFT,1170,757.0,1237,1342,677629.0
2028-10-21,MSFT,880,731.0,1542,768,730489.0
2028-10-22,MSFT,1168,110.0,689,530,736525.0
2028-10-23,MSFT,330,1295.0,1104,605,598618.0
2028-10-24,MSFT,589,1478.0,1155,943,870249.0
2028-10-25,MSFT,215,1410.0,644,1366,753725.0
2028-10-26,MSFT,1362,573.0,543,599,737619.0
2028-10-27,MSFT,1128,602.0,645,1219,236312.0
2028-10-28,MSFT,704,1004.0,1542,153,677994.0
2028-10-29,MSFT,374,1435.0,897,760,195966.0
2028-10-30,MSFT,662,1198.0,869,1092,543076.0
2028-10-31,MSFT,1441,1234.0,1034,1048,144424.0
2028-11-01,MSFT,1468,1312.0,276,349,305232.0
2028-11-02,MSFT,481,,212,97,682342.0
2028-11-03,MSFT,911,105.0,254,1217,381083.0
2028-11-04,MSFT,846,782.0,1281,118,824145.0
2028-11-05,MSFT,1351,1031.0,312,161,61508.0
2028-11-06,MSFT,1377,972.0,1040,662,346213.0
2028-11-07,MSFT,636,665.0,1281,897,496996.0
2028-11-08,MSFT,1130,845.0,1521,1322,997554.0
2028-11-09,MSFT,861,151.0,830,1013,44558.0
2028-11-10,MSFT,1169,251.0,719,383,789369.0
2028-11-11,MSFT,534,721.0,1330,1293,739715.0
2028-11-12,MSFT,888,1338.0,628,502,903069.0
2028-11-13,MSFT,180,1300.0,830,669,213954.0
2028-11-14,MSFT,1392,1004.0,548,437,385636.0
2028-11-15,MSFT,169,1434.0,1187,350,736926.0
2028-11-16,MSFT,266,1177.0,1096,275,716884.0
2028-11-17,MSFT,1125,1450.0,1066,927,131241.0
2028-11-18,MSFT,780,1356.0,329,112,838022.0
2028-11-19,MSFT,1125,185.0,261,297,851158.0
2028-11-20,MSFT,1474,133.0,593,1356,707538.0
2028-11-21,MSFT,1159,984.0,1521,1075,695159.0
2028-11-22,MSFT,1253,301.0,702,544,846871.0
2028-11-23,MSFT,1278,224.0,246,326,403996.0
2028-11-24,MSFT,1062,1399.0,911,839,346361.0
2028-11-25,MSFT,182,281.0,957,857,463621.0
2028-11-26,MSFT,151,1353.0,178,205,203350.0
2028-11-27,MSFT,155,131.0,982,100,816684.0
2028-11-28,MSFT,548,1462.0,487,1164,4409.0
2028-11-29,MSFT,222,977.0,354,142,602336.0
2028-11-30,MSFT,627,339.0,1474,1263,961392.0
2028-12-01,MSFT,1260,696.0,597,1028,485300.0
2028-12-02,MSFT,310,1332.0,740,680,756378.0
2028-12-03,MSFT,519,1379.0,1488,1063,973689.0
2028-12-04,MSFT,288,1281.0,190,1106,849630.0
2028-12-05,MSFT,325,412.0,1259,713,486135.0
2028-12-06,MSFT,1133,783.0,1034,372,192494.0
2028-12-07,MSFT,990,744.0,1021,440,275273.0
2028-12-08,MSFT,434,166.0,1139,292,956982.0
2028-12-09,MSFT,1064,908.0,905,1042,98468.0
2028-12-10,MSFT,500,686.0,601,235,127033.0
2028-12-11,MSFT,1055,1004.0,215,667,860955.0
2028-12-12,MSFT,1206,1399.0,314,973,924813.0
2028-12-13,MSFT,851,670.0,1056,1059,438484.0
2028-12-14,MSFT,379,790.0,1125,532,46921.0
2028-12-15,MSFT,1028,1189.0,1475,444,131518.0
2028-12-16,MSFT,1460,1420.0,998,849,674340.0
2028-12-17,MSFT,577,338.0,338,153,62417.0
2028-12-18,MSFT,1258,173.0,1485,260,953537.0
2028-12-19,MSFT,614,798.0,785,1010,622466.0
2028-12-20,MSFT,1073,1488.0,492,627,230861.0
2028-12-21,MSFT,338,,818,286,336680.0
2028-12-22,MSFT,1443,328.0,1537,1047,17693.0
2028-12-23,MSFT,660,1382.0,730,1083,724370.0
2028-12-24,MSFT,1230,398.0,780,255,98699.0
2028-12-25,MSFT,1355,1063.0,283,146,869112.0
2028-12-26,MSFT,331,166.0,1131,280,100825.0
2028-12-27,MSFT,300,982.0,516,302,600618.0
2028-12-28,MSFT,246,1009.0,634,1075,897311.0
2028-12-29,MSFT,114,337.0,401,1115,514780.0
2028-12-30,MSFT,1145,176.0,741,1260,112008.0
2028-12-31,MSFT,165,904.0,1216,257,784054.0
2029-01-01,MSFT,1246,1485.0,651,237,788418.0
2029-01-02,MSFT,142,553.0,521,541,831014.0
2029-01-03,MSFT,243,699.0,339,361,210778.0
2029-01-04,MSFT,386,1165.0,168,1218,678305.0
2029-01-05,MSFT,1053,703.0,450,791,259932.0
2029-01-06,MSFT,1242,1364.0,1182,142,660540.0
2029-01-07,MSFT,1388,534.0,157,323,521544.0
2029-01-08,MSFT,745,296.0,775,1009,803018.0
2029-01-09,MSFT,1109,178.0,1494,1043,766780.0
2029-01-10,MSFT,225,395.0,1542,1125,696412.0
2029-01-11,MSFT,184,1155.0,1170,473,78876.0
2029-01-12,MSFT,870,609.0,484,143,48998.0
2029-01-13,MSFT,234,151.0,1155,345,61349.0
2029-01-14,MSFT,949,131.0,1031,371,839700.0
2029-01-15,MSFT,608,196.0,1383,1188,908653.0
2029-01-16,MSFT,421,1019.0,367,146,951396.0
2029-01-17,MSFT,621,603.0,396,348,763126.0
2029-01-18,MSFT,812,1092.0,1020,197,497723.0
2029-01-19,MSFT,906,1357.0,966,741,760615.0
2029-01-20,MSFT,1081,840.0,1005,483,30921.0
2029-01-21,MSFT,613,1398.0,1372,1061,729029.0
2029-01-22,MSFT,280,956.0,1441,826,998079.0
2029-01-23,MSFT,1483,1459.0,466,1119,502171.0
2029-01-24,MSFT,1177,695.0,885,522,484567.0
2029-01-25,MSFT,1455,1172.0,1264,473,104092.0
2029-01-26,MSFT,231,621.0,1469,157,571077.0
2029-01-27,MSFT,522,615.0,909,214,531005.0
2029-01-28,MSFT,579,1044.0,369,1193,792388.0
2029-01-29,MSFT,364,303.0,665,706,967743.0
2029-01-30,MSFT,340,514.0,957,850,815052.0
2029-01-31,MSFT,504,719.0,352,470,889814.0
2029-02-01,MSFT,169,392.0,1527,598,241233.0
2029-02-02,MSFT,399,1042.0,1342,1274,951975.0
2029-02-03,MSFT,834,1460.0,1180,362,393092.0
2029-02-04,MSFT,936,1225.0,1089,1154,936344.0
2029-02-05,MSFT,541,290.0,612,416,153781.0
2029-02-06,MSFT,436,1321.0,612,732,12067.0
2029-02-07,MSFT,627,930.0,1436,711,90941.0
2029-02-08,MSFT,422,934.0,1279,1329,546180.0
2029-02-09,MSFT,209,333.0,557,1325,
2029-02-10,MSFT,1189,780.0,849,110,343027.0
2029-02-11,MSFT,866,635.0,923,213,926267.0
2029-02-12,MSFT,1130,1046.0,792,771,630729.0
2029-02-13,MSFT,1325,191.0,1364,1025,565885.0
2029-02-14,MSFT,1082,1296.0,999,1344,240140.0
2029-02-15,MSFT,1249,494.0,592,1253,20975.0
2029-02-16,MSFT,1153,1431.0,1061,738,596699.0
2029-02-17,MSFT,679,306.0,386,397,374900.0
2029-02-18,MSFT,350,1370.0,1114,1321,
2029-02-19,MSFT,1324,1286.0,718,1158,432928.0
2029-02-20,MSFT,240,818.0,628,556,173433.0
2029-02-21,MSFT,1389,1416.0,348,218,973354.0
2029-02-22,MSFT,474,957.0,172,478,272663.0
2029-02-23,MSFT,353,119.0,596,1252,435752.0
2029-02-24,MSFT,1107,727.0,833,452,891838.0
2029-02-25,MSFT,1159,1145.0,1502,1386,865441.0
2029-02-26,MSFT,1032,1040.0,848,595,611668.0
2029-02-27,MSFT,1260,298.0,492,965,110754.0
2029-02-28,MSFT,258,938.0,1474,547,294950.0
2029-03-01,MSFT,431,1429.0,520,589,906193.0
2029-03-02,MSFT,615,1222.0,1376,814,948809.0
2029-03-03,MSFT,1052,,557,725,186690.0
2029-03-04,MSFT,476,,524,335,243300.0
2029-03-05,MSFT,1400,1243.0,723,1067,214859.0
2029-03-06,MSFT,734,760.0,259,1184,492594.0
2029-03-07,MSFT,1497,631.0,613,236,417699.0
2029-03-08,MSFT,1327,793.0,250,1017,801144.0
2029-03-09,MSFT,972,143.0,778,938,102727.0
2029-03-10,MSFT,878,1103.0,1438,407,486657.0
2029-03-11,MSFT,1456,749.0,448,1337,754881.0
2029-03-12,MSFT,410,741.0,1385,262,30189.0
2029-03-13,MSFT,926,1278.0,1520,1221,433660.0
2029-03-14,MSFT,602,1211.0,159,607,210607.0
2029-03-15,MSFT,101,440.0,1333,611,99323.0
2029-03-16,MSFT,828,859.0,555,983,225666.0
2029-03-17,MSFT,370,289.0,704,1319,98097.0
2029-03-18,MSFT,1051,1318.0,582,929,421188.0
2029-03-19,MSFT,1430,1314.0,441,1017,868469.0
2029-03-20,MSFT,727,627.0,784,1087,48259.0
2029-03-21,MSFT,560,1306.0,1146,1123,875018.0
2029-03-22,MSFT,821,1098.0,1379,699,84005.0
2029-03-23,MSFT,738,956.0,975,1395,547023.0
2029-03-24,MSFT,1017,703.0,275,483,937868.0
2029-03-25,MSFT,1353,154.0,1516,584,390975.0
2029-03-26,MSFT,409,338.0,502,1258,567435.0
2029-03-27,MSFT,475,461.0,299,627,
2029-03-28,MSFT,1480,1442.0,847,1363,369830.0
2029-03-29,MSFT,1406,268.0,1209,624,396493.0
2029-03-30,MSFT,1033,317.0,1252,1224,959044.0
2029-03-31,MSFT,399,724.0,1464,719,446328.0
2029-04-01,MSFT,345,,714,950,797224.0
2029-04-02,MSFT,676,932.0,245,593,933324.0
2029-04-03,MSFT,741,1046.0,1007,273,45233.0
2029-04-04,MSFT,1063,1177.0,282,1045,943743.0
2029-04-05,MSFT,266,1404.0,423,117,586415.0
2029-04-06,MSFT,392,603.0,1513,550,468969.0
2029-04-07,MSFT,1301,760.0,945,300,64678.0
2029-04-08,MSFT,234,456.0,784,1205,810362.0
2029-04-09,MSFT,462,913.0,174,1069,788119.0
2029-04-10,MSFT,1350,907.0,972,602,827809.0
2029-04-11,MSFT,867,443.0,838,166,220947.0
2029-04-12,MSFT,1399,250.0,985,1168,637724.0
2029-04-13,MSFT,118,1415.0,152,1285,379321.0
2029-04-14,MSFT,730,927.0,1419,518,394785.0
2029-04-15,MSFT,108,789.0,1519,344,716331.0
2029-04-16,MSFT,544,1167.0,1333,1215,160700.0
2029-04-17,MSFT,287,914.0,358,127,692385.0
2029-04-18,MSFT,1334,1072.0,1521,142,53756.0
2029-04-19,MSFT,878,828.0,431,850,740563.0
2029-04-20,MSFT,910,344.0,708,598,32698.0
2029-04-21,MSFT,268,286.0,1144,382,591593.0
2029-04-22,MSFT,1092,912.0,987,622,591376.0
2029-04-23,MSFT,1148,1158.0,827,948,107912.0
2029-04-24,MSFT,125,1234.0,930,1029,422728.0
2029-04-25,MSFT,479,299.0,241,1323,644694.0
2029-04-26,MSFT,1343,1355.0,1310,343,507666.0
2029-04-27,MSFT,274,540.0,1451,396,736698.0
2029-04-28,MSFT,554,276.0,990,604,6236.0
2029-04-29,MSFT,132,530.0,1189,974,32469.0
2029-04-30,MSFT,927,695.0,1431,983,9415.0
2029-05-01,MSFT,758,1493.0,1206,159,409012.0
2029-05-02,MSFT,1098,1301.0,1486,1185,602242.0
2029-05-03,MSFT,668,166.0,379,1139,994241.0
2029-05-04,MSFT,416,289.0,1121,475,180559.0
2029-05-05,MSFT,972,487.0,1435,492,625574.0
2029-05-06,MSFT,1262,540.0,1291,955,373290.0
2029-05-07,MSFT,1097,1105.0,983,1167,389137.0
2029-05-08,MSFT,993,1432.0,710,1361,563045.0
2029-05-09,MSFT,319,896.0,1366,268,674182.0
2029-05-10,MSFT,339,577.0,1508,316,970292.0
2029-05-11,MSFT,868,1478.0,1191,842,433980.0
2029-05-12,MSFT,232,1377.0,1447,1164,589024.0
2029-05-13,MSFT,382,1157.0,1512,339,473949.0
2029-05-14,MSFT,1000,1066.0,903,804,350053.0
2029-05-15,MSFT,139,901.0,467,1159,650928.0
2029-05-16,MSFT,1116,941.0,1233,529,111731.0
