date,symbol,open_price,close_price,high_price,low_price,volume
2027-10-31,AAPL,1017,1291.0,509,1316,134899.0
2027-11-01,AAPL,127,246.0,1299,791,453674.0
2027-11-02,AAPL,272,1465.0,865,1397,915574.0
2027-11-03,AAPL,1036,1145.0,1078,1001,850723.0
2027-11-04,AAPL,1131,433.0,963,614,663822.0
2027-11-05,AAPL,859,1490.0,728,329,678177.0
2027-11-06,AAPL,874,515.0,1221,689,72717.0
2027-11-07,AAPL,741,,600,488,5699.0
2027-11-08,AAPL,324,630.0,948,313,81466.0
2027-11-09,AAPL,1078,580.0,1091,826,264130.0
2027-11-10,AAPL,149,818.0,852,370,167002.0
2027-11-11,AAPL,252,1454.0,250,347,783955.0
2027-11-12,AAPL,655,989.0,1518,530,3978.0
2027-11-13,AAPL,110,843.0,1414,215,108513.0
2027-11-14,AAPL,717,315.0,839,1065,897372.0
2027-11-15,AAPL,802,425.0,859,369,898154.0
2027-11-16,AAPL,427,1347.0,1301,418,457317.0
2027-11-17,AAPL,302,1125.0,518,973,924425.0
2027-11-18,AAPL,371,568.0,1366,278,312587.0
2027-11-19,AAPL,307,1362.0,879,806,662761.0
2027-11-20,AAPL,1069,1127.0,818,227,300375.0
2027-11-21,AAPL,776,1219.0,906,1367,437206.0
2027-11-22,AAPL,285,1338.0,1528,394,
2027-11-23,AAPL,158,272.0,1425,1144,960008.0
2027-11-24,AAPL,1116,809.0,480,1041,573461.0
2027-11-25,AAPL,171,1072.0,244,1355,687889.0
2027-11-26,AAPL,588,728.0,266,598,662521.0
2027-11-27,AAPL,985,879.0,664,144,538783.0
2027-11-28,AAPL,851,1191.0,477,846,489957.0
2027-11-29,AAPL,920,1264.0,272,736,780310.0
2027-11-30,AAPL,1496,875.0,557,1370,38396.0
2027-12-01,AAPL,718,342.0,398,171,128344.0
2027-12-02,AAPL,200,622.0,1324,775,476992.0
2027-12-03,AAPL,352,1271.0,1201,139,551204.0
2027-12-04,AAPL,339,1447.0,998,996,705090.0
2027-12-05,AAPL,1097,345.0,811,1299,205922.0
2027-12-06,AAPL,1360,,559,744,632884.0
2027-12-07,AAPL,1273,,587,1290,440505.0
2027-12-08,AAPL,166,809.0,488,935,886852.0
2027-12-09,AAPL,830,911.0,954,1182,117909.0
2027-12-10,AAPL,658,1254.0,578,485,913474.0
2027-12-11,AAPL,303,173.0,1002,391,221594.0
2027-12-12,AAPL,1092,107.0,462,678,908021.0
2027-12-13,AAPL,623,691.0,1436,963,922809.0
2027-12-14,AAPL,638,1448.0,1484,854,864710.0
2027-12-15,AAPL,392,1412.0,1173,1223,391017.0
2027-12-16,AAPL,635,1253.0,1125,895,822296.0
2027-12-17,AAPL,203,572.0,596,378,744045.0
2027-12-18,AAPL,117,1167.0,1450,462,992219.0
2027-12-19,AAPL,564,1196.0,1271,153,655848.0
2027-12-20,AAPL,152,673.0,797,894,51150.0
2027-12-21,AAPL,442,1402.0,1036,94,653097.0
2027-12-22,AAPL,576,687.0,589,591,255440.0
2027-12-23,AAPL,131,1232.0,1268,105,960820.0
2027-12-24,AAPL,426,1009.0,456,478,712774.0
2027-12-25,AAPL,121,1286.0,760,1333,750060.0
2027-12-26,AAPL,728,311.0,415,673,177640.0
2027-12-27,AAPL,1192,998.0,1518,695,901861.0
2027-12-28,AAPL,828,102.0,925,412,43557.0
2027-12-29,AAPL,1465,363.0,521,304,100099.0
2027-12-30,AAPL,1328,284.0,1464,1186,142766.0
2027-12-31,AAPL,1271,876.0,1051,1175,679325.0
2028-01-01,AAPL,1313,522.0,1358,1129,387204.0
2028-01-02,AAPL,391,1318.0,1297,519,777406.0
2028-01-03,AAPL,419,268.0,546,1323,410955.0
2028-01-04,AAPL,589,127.0,468,511,235453.0
2028-01-05,AAPL,926,510.0,746,394,31066.0
2028-01-06,AAPL,807,974.0,1310,111,951532.0
2028-01-07,AAPL,159,1082.0,1344,660,821873.0
2028-01-08,AAPL,397,,1237,932,413798.0
2028-01-09,AAPL,931,898.0,1417,540,236539.0
2028-01-10,AAPL,822,883.0,1307,838,189061.0
2028-01-11,AAPL,972,276.0,345,203,807885.0
2028-01-12,AAPL,1334,686.0,1057,1298,264601.0
2028-01-13,AAPL,871,1282.0,502,736,568543.0
2028-01-14,AAPL,1157,269.0,872,1335,921772.0
2028-01-15,AAPL,1440,1120.0,1220,552,785042.0
2028-01-16,AAPL,986,828.0,464,1379,382696.0
2028-01-17,AAPL,1471,615.0,913,1034,711578.0
2028-01-18,AAPL,189,,556,1029,9222.0
2028-01-19,AAPL,655,1377.0,1081,1197,362764.0
2028-01-20,AAPL,347,753.0,201,247,609907.0
2028-01-21,AAPL,1128,991.0,753,473,903763.0
2028-01-22,AAPL,432,766.0,557,1025,705176.0
2028-01-23,AAPL,326,666.0,1224,709,394921.0
2028-01-24,AAPL,1231,1491.0,1386,989,880982.0
2028-01-25,AAPL,1357,205.0,1204,451,218752.0
2028-01-26,AAPL,1223,,731,1218,626401.0
2028-01-27,AAPL,622,231.0,160,313,817192.0
2028-01-28,AAPL,444,1294.0,1111,132,920774.0
2028-01-29,AAPL,291,1313.0,1061,837,400306.0
2028-01-30,AAPL,1072,1010.0,1066,594,143244.0
2028-01-31,AAPL,1345,505.0,1307,1197,528440.0
2028-02-01,AAPL,1340,174.0,1288,1086,238352.0
2028-02-02,AAPL,437,979.0,322,944,761923.0
2028-02-03,AAPL,1487,761.0,1111,336,302796.0
2028-02-04,AAPL,258,1075.0,1018,510,703065.0
2028-02-05,AAPL,698,1146.0,524,713,529533.0
2028-02-06,AAPL,1098,522.0,935,1314,630701.0
2028-02-07,AAPL,254,1033.0,906,977,495479.0
2028-02-08,AAPL,739,1206.0,1463,1310,994380.0
2028-02-09,AAPL,1189,1194.0,436,459,834234.0
2028-02-10,AAPL,683,644.0,378,510,97663.0
2028-02-11,AAPL,969,491.0,1024,766,267941.0
2028-02-12,AAPL,203,685.0,401,1004,1986.0
2028-02-13,AAPL,833,941.0,990,237,168617.0
2028-02-14,AAPL,734,801.0,947,1344,361321.0
2028-02-15,AAPL,961,484.0,1328,910,704420.0
2028-02-16,AAPL,427,1068.0,442,1222,535376.0
2028-02-17,AAPL,811,1399.0,1054,1392,400056.0
2028-02-18,AAPL,200,423.0,1034,353,325522.0
2028-02-19,AAPL,1367,217.0,1241,514,243213.0
2028-02-20,AAPL,585,438.0,476,1325,13098.0
2028-02-21,AAPL,112,1419.0,335,636,811794.0
2028-02-22,AAPL,447,1163.0,657,453,139796.0
2028-02-23,AAPL,1294,204.0,527,1060,
2028-02-24,AAPL,1486,692.0,540,143,660012.0
2028-02-25,AAPL,628,134.0,605,530,238167.0
2028-02-26,AAPL,1235,742.0,1218,319,728172.0
2028-02-27,AAPL,731,322.0,882,839,49194.0
2028-02-28,AAPL,219,218.0,791,189,882826.0
2028-02-29,AAPL,766,754.0,1295,341,671906.0
2028-03-01,AAPL,504,839.0,224,1022,392209.0
2028-03-02,AAPL,196,238.0,260,404,436042.0
2028-03-03,AAPL,409,1116.0,300,977,276445.0
2028-03-04,AAPL,839,404.0,1022,1026,882169.0
2028-03-05,AAPL,1180,544.0,501,1095,477325.0
2028-03-06,AAPL,1098,,815,1095,946413.0
2028-03-07,AAPL,949,683.0,966,310,
2028-03-08,AAPL,849,1475.0,643,1081,971205.0
2028-03-09,AAPL,790,737.0,280,157,132350.0
2028-03-10,AAPL,1353,821.0,532,996,144560.0
2028-03-11,AAPL,1228,1068.0,858,346,106592.0
2028-03-12,AAPL,591,734.0,1030,886,146764.0
2028-03-13,AAPL,1480,914.0,189,1230,209388.0
2028-03-14,AAPL,1359,635.0,536,567,386784.0
2028-03-15,AAPL,349,269.0,525,1179,14235.0
2028-03-16,AAPL,643,1495.0,1457,1016,235044.0
2028-03-17,AAPL,653,109.0,1515,419,838718.0
2028-03-18,AAPL,268,1108.0,1532,336,681848.0
2028-03-19,AAPL,289,249.0,982,455,440427.0
2028-03-20,AAPL,1083,910.0,1466,1108,489254.0
2028-03-21,AAPL,404,1234.0,716,812,818793.0
2028-03-22,AAPL,317,947.0,1433,172,286651.0
2028-03-23,AAPL,380,,1107,1294,161943.0
2028-03-24,AAPL,1276,781.0,629,826,586420.0
2028-03-25,AAPL,497,455.0,320,204,321785.0
2028-03-26,AAPL,824,1338.0,163,857,440349.0
2028-03-27,AAPL,1238,154.0,764,1389,281032.0
2028-03-28,AAPL,493,1309.0,549,831,763858.0
2028-03-29,AAPL,1463,486.0,892,126,421910.0
2028-03-30,AAPL,1198,308.0,658,529,82501.0
2028-03-31,AAPL,1447,253.0,1239,558,719141.0
2028-04-01,AAPL,686,114.0,733,736,774769.0
2028-04-02,AAPL,1323,1125.0,1198,1134,804961.0
2028-04-03,AAPL,388,1476.0,717,727,577611.0
2028-04-04,AAPL,301,1480.0,598,921,535753.0
2028-04-05,AAPL,920,247.0,1451,860,
2028-04-06,AAPL,340,1367.0,802,881,797440.0
2028-04-07,AAPL,1127,307.0,798,637,739654.0
2028-04-08,AAPL,815,596.0,656,1312,717530.0
2028-04-09,AAPL,214,1011.0,688,750,22101.0
2028-04-10,AAPL,132,585.0,345,699,413428.0
2028-04-11,AAPL,1107,497.0,1025,189,463005.0
2028-04-12,AAPL,239,535.0,1371,202,353236.0
2028-04-13,AAPL,326,486.0,368,1250,363637.0
2028-04-14,AAPL,408,1229.0,219,1041,600146.0
2028-04-15,AAPL,1407,826.0,819,180,464494.0
2028-04-16,AAPL,1455,216.0,353,368,300177.0
2028-04-17,AAPL,967,171.0,1307,299,453090.0
2028-04-18,AAPL,1212,306.0,603,1156,186205.0
2028-04-19,AAPL,1438,1073.0,486,97,263273.0
2028-04-20,AAPL,917,190.0,1122,1366,822374.0
2028-04-21,AAPL,1478,1399.0,406,455,292543.0
2028-04-22,AAPL,887,571.0,684,213,812122.0
2028-04-23,AAPL,1202,1465.0,952,1083,348638.0
2028-04-24,AAPL,315,595.0,206,1133,937117.0
2028-04-25,AAPL,138,104.0,247,1143,542868.0
2028-04-26,AAPL,713,1210.0,1211,830,868076.0
2028-04-27,AAPL,503,312.0,681,1305,357578.0
2028-04-28,AAPL,481,656.0,1166,408,81905.0
2028-04-29,AAPL,1424,691.0,1524,1166,236112.0
2028-04-30,AAPL,875,451.0,1040,834,316038.0
2028-05-01,AAPL,363,1307.0,1394,298,797821.0
2028-05-02,AAPL,665,1370.0,1470,604,132207.0
2028-05-03,AAPL,403,427.0,615,879,308291.0
2028-05-04,AAPL,1108,1419.0,321,1191,910384.0
2028-05-05,AAPL,1102,115.0,770,388,438142.0
2028-05-06,AAPL,959,825.0,711,1117,571418.0
2028-05-07,AAPL,588,1439.0,408,974,564939.0
2028-05-08,AAPL,642,362.0,383,801,480004.0
2028-05-09,AAPL,1392,562.0,1129,369,550445.0
2028-05-10,AAPL,1180,,1435,217,342600.0
2028-05-11,AAPL,1264,,218,450,714962.0
2028-05-12,AAPL,1462,319.0,651,93,147097.0
2028-05-13,AAPL,663,601.0,472,95,
2028-05-14,AAPL,192,1042.0,855,637,35027.0
2028-05-15,AAPL,1138,1173.0,1187,499,355352.0
2028-05-16,AAPL,933,387.0,1217,511,934547.0
2028-05-17,AAPL,1042,278.0,266,778,779677.0
2028-05-18,AAPL,1332,411.0,868,424,552949.0
2028-05-19,AAPL,602,1463.0,788,888,293941.0
2028-05-20,AAPL,446,221.0,404,1292,759724.0
2028-05-21,AAPL,1395,1442.0,1160,789,283355.0
2028-05-22,AAPL,590,1254.0,1033,677,632037.0
2028-05-23,AAPL,1404,298.0,473,1042,436022.0
2028-05-24,AAPL,916,1358.0,564,1248,668237.0
2028-05-25,AAPL,1108,1107.0,436,1182,534368.0
2028-05-26,AAPL,1123,1141.0,867,1031,926364.0
2028-05-27,AAPL,565,1053.0,1196,294,173190.0
2028-05-28,AAPL,1127,1323.0,595,372,149344.0
2028-05-29,AAPL,838,1338.0,1437,1118,29826.0
2028-05-30,AAPL,1366,357.0,544,553,863916.0
2028-05-31,AAPL,746,1380.0,1143,1307,
2028-06-01,AAPL,1303,1312.0,1391,270,312848.0
2028-06-02,AAPL,259,1317.0,1102,797,931842.0
2028-06-03,AAPL,244,1084.0,238,110,783247.0
2028-06-04,AAPL,157,1103.0,1141,961,996756.0
2028-06-05,AAPL,604,,238,1310,435314.0
2028-06-06,AAPL,113,732.0,1461,185,425314.0
2028-06-07,AAPL,1025,295.0,1136,1372,171548.0
2028-06-08,AAPL,1145,612.0,1511,1151,560088.0
2028-06-09,AAPL,1404,778.0,700,437,979383.0
2028-06-10,AAPL,127,390.0,1279,530,313472.0
2028-06-11,AAPL,682,1360.0,415,1052,903950.0
2028-06-12,AAPL,782,362.0,1414,247,816872.0
2028-06-13,AAPL,126,795.0,1254,652,987938.0
2028-06-14,AAPL,525,592.0,1430,356,51780.0
2028-06-15,AAPL,1331,598.0,429,1380,373617.0
2028-06-16,AAPL,1105,1083.0,1091,1044,797577.0
2028-06-17,AAPL,378,930.0,866,1321,188633.0
2028-06-18,AAPL,1046,675.0,630,1077,295398.0
2028-06-19,AAPL,184,540.0,765,410,782873.0
2028-06-20,AAPL,280,1315.0,1508,636,804715.0
2028-06-21,AAPL,249,262.0,1013,1065,443916.0
2028-06-22,AAPL,334,568.0,1418,997,353930.0
2028-06-23,AAPL,1007,1058.0,1520,1383,531778.0
2028-06-24,AAPL,174,314.0,623,1227,40048.0
2028-06-25,AAPL,228,141.0,1010,903,122371.0
2028-06-26,AAPL,1281,543.0,853,148,370103.0
2028-06-27,AAPL,723,629.0,1109,400,382564.0
2028-06-28,AAPL,996,932.0,440,199,809201.0
2028-06-29,AAPL,1035,1370.0,569,453,166726.0
2028-06-30,AAPL,174,1192.0,994,1094,408137.0
2028-07-01,AAPL,542,1490.0,612,325,875864.0
2028-07-02,AAPL,121,1362.0,1218,962,124055.0
2028-07-03,AAPL,1446,420.0,583,1081,916887.0
2028-07-04,AAPL,660,1258.0,1064,114,220408.0
2028-07-05,AAPL,303,489.0,433,241,990163.0
2028-07-06,AAPL,628,870.0,797,632,396400.0
2028-07-07,AAPL,882,286.0,1278,419,724286.0
2028-07-08,AAPL,947,1155.0,484,340,509829.0
2028-07-09,AAPL,1230,200.0,903,312,32598.0
2028-07-10,AAPL,1179,1305.0,529,1008,178920.0
2028-07-11,AAPL,1489,1156.0,977,1226,665490.0
2028-07-12,AAPL,179,1086.0,1123,632,182249.0
2028-07-13,AAPL,1144,1279.0,565,675,286527.0
2028-07-14,AAPL,635,355.0,1239,504,790182.0
2028-07-15,AAPL,792,1115.0,626,930,667363.0
2028-07-16,AAPL,1417,1080.0,492,1090,221334.0
2028-07-17,AAPL,1002,1003.0,1070,469,
2028-07-18,AAPL,988,1210.0,1371,1120,620473.0
2028-07-19,AAPL,853,830.0,1499,232,337597.0
2028-07-20,AAPL,176,461.0,809,124,802457.0
2028-07-21,AAPL,393,1146.0,581,1125,659342.0
2028-07-22,AAPL,779,1269.0,968,1082,659862.0
2028-07-23,AAPL,1110,927.0,974,373,860910.0
2028-07-24,AAPL,101,642.0,541,134,82446.0
2028-07-25,AAPL,184,614.0,1024,575,213425.0
2028-07-26,AAPL,212,1067.0,343,535,331745.0
2028-07-27,AAPL,1302,536.0,1174,478,216368.0
2028-07-28,AAPL,1148,1145.0,567,1182,654924.0
2028-07-29,AAPL,322,308.0,997,1222,242469.0
2028-07-30,AAPL,1380,352.0,1406,1352,10613.0
2028-07-31,AAPL,196,1444.0,1362,1064,443378.0
2028-08-01,AAPL,743,435.0,763,599,335258.0
2028-08-02,AAPL,352,283.0,1489,1354,613398.0
2028-08-03,AAPL,327,635.0,372,606,824233.0
2028-08-04,AAPL,878,389.0,878,535,892353.0
2028-08-05,AAPL,1054,372.0,628,127,148336.0
2028-08-06,AAPL,1251,536.0,520,1068,382932.0
2028-08-07,AAPL,673,221.0,1015,1181,880359.0
2028-08-08,AAPL,117,278.0,1358,1347,400076.0
2028-08-09,AAPL,314,1208.0,792,480,646934.0
2028-08-10,AAPL,368,755.0,179,476,134083.0
2028-08-11,AAPL,268,1136.0,1170,582,975353.0
2028-08-12,AAPL,1317,1352.0,1050,1012,73843.0
2028-08-13,AAPL,144,438.0,712,479,455164.0
2028-08-14,AAPL,1385,377.0,391,760,271177.0
2028-08-15,AAPL,903,470.0,944,151,734874.0
2028-08-16,AAPL,529,928.0,305,1047,694019.0
2028-08-17,AAPL,155,617.0,1091,1347,891485.0
2028-08-18,AAPL,785,1156.0,248,886,84187.0
2028-08-19,AAPL,1261,798.0,405,1329,376181.0
2028-08-20,AAPL,461,612.0,1154,495,470701.0
2028-08-21,AAPL,615,1365.0,191,794,349516.0
2028-08-22,AAPL,645,872.0,1291,1042,835673.0
2028-08-23,AAPL,1479,1145.0,1470,1199,750610.0
2028-08-24,AAPL,1071,1170.0,1331,1166,132872.0
2028-08-25,AAPL,1147,1198.0,330,438,550918.0
2028-08-26,AAPL,1121,647.0,1140,923,827222.0
2028-08-27,AAPL,936,1423.0,280,439,815786.0
2028-08-28,AAPL,655,141.0,344,1082,99196.0
2028-08-29,AAPL,854,140.0,265,386,663672.0
2028-08-30,AAPL,482,956.0,558,986,730314.0
2028-08-31,AAPL,739,1211.0,559,951,886605.0
2028-09-01,AAPL,246,932.0,1283,229,310011.0
2028-09-02,AAPL,670,1008.0,889,888,130572.0
2028-09-03,AAPL,1063,1050.0,358,741,954841.0
2028-09-04,AAPL,717,1266.0,1032,377,211657.0
2028-09-05,AAPL,1403,1366.0,695,1350,308363.0
2028-09-06,AAPL,713,252.0,965,520,613944.0
2028-09-07,AAPL,1122,344.0,176,597,482126.0
2028-09-08,AAPL,1077,223.0,1244,93,704036.0
2028-09-09,AAPL,235,453.0,529,493,861241.0
2028-09-10,AAPL,353,1084.0,1399,341,
2028-09-11,AAPL,372,391.0,575,1057,916490.0
2028-09-12,AAPL,924,1179.0,958,696,53245.0
2028-09-13,AAPL,1408,772.0,999,725,
2028-09-14,AAPL,1387,1249.0,1305,1185,
2028-09-15,AAPL,206,1188.0,307,868,835107.0
2028-09-16,AAPL,1355,744.0,1349,377,391295.0
2028-09-17,AAPL,1269,1327.0,1447,614,494962.0
2028-09-18,AAPL,819,159.0,755,679,57986.0
2028-09-19,AAPL,142,665.0,1352,818,566024.0
2028-09-20,AAPL,713,1163.0,1266,1118,964180.0
2028-09-21,AAPL,595,1439.0,414,257,83098.0
2028-09-22,AAPL,622,355.0,1421,1016,540079.0
2028-09-23,AAPL,293,446.0,881,540,718814.0
2028-09-24,AAPL,908,235.0,440,1383,763078.0
2028-09-25,AAPL,1312,294.0,569,830,331116.0
2028-09-26,AAPL,679,1054.0,1039,630,699882.0
2028-09-27,AAPL,1072,765.0,847,1130,246913.0
2028-09-28,AAPL,819,874.0,822,788,900229.0
2028-09-29,AAPL,1100,631.0,853,759,458559.0
2028-09-30,AAPL,220,1213.0,1224,214,833554.0
2028-10-01,AAPL,1144,215.0,1432,426,649125.0
2028-10-02,AAPL,1458,402.0,1030,1236,518073.0
2028-10-03,AAPL,376,,1511,1324,21861.0
2028-10-04,AAPL,396,713.0,601,1203,881677.0
2028-10-05,AAPL,746,579.0,1203,876,539419.0
2028-10-06,AAPL,565,1422.0,385,690,660772.0
2028-10-07,AAPL,958,226.0,287,1057,142920.0
2028-10-08,AAPL,1262,,1235,827,352800.0
2028-10-09,AAPL,1319,666.0,1220,499,589900.0
2028-10-10,AAPL,929,1229.0,930,652,627963.0
2028-10-11,AAPL,993,469.0,800,1060,109807.0
2028-10-12,AAPL,218,200.0,1151,159,998304.0
2028-10-13,AAPL,671,417.0,364,465,27112.0
2028-10-14,AAPL,1425,713.0,807,855,69716.0
2028-10-15,AAPL,1371,1218.0,183,812,624955.0
2028-10-16,AAPL,1092,792.0,1025,967,307081.0
2028-10-17,AAPL,482,989.0,1027,1307,592203.0
2028-10-18,AAPL,437,133.0,1428,1328,337594.0
2028-10-19,AAPL,169,236.0,897,1209,190639.0
2028-10-20,AAPL,1039,481.0,1000,140,274176.0
2028-10-21,AAPL,1290,200.0,262,736,720100.0
2028-10-22,AAPL,1441,492.0,597,1035,748774.0
2028-10-23,AAPL,551,526.0,839,972,503474.0
2028-10-24,AAPL,1151,418.0,1107,892,145101.0
2028-10-25,AAPL,306,1204.0,1043,554,432955.0
2028-10-26,AAPL,668,810.0,1331,1230,349722.0
2028-10-27,AAPL,1256,1485.0,1241,1239,584378.0
2028-10-28,AAPL,919,634.0,320,988,973964.0
2028-10-29,AAPL,902,226.0,448,957,430237.0
2028-10-30,AAPL,1167,1343.0,1341,283,873487.0
2028-10-31,AAPL,1070,572.0,1076,317,118854.0
2028-11-01,AAPL,824,1401.0,1039,235,615513.0
2028-11-02,AAPL,1137,,623,1022,121355.0
2028-11-03,AAPL,278,1132.0,981,957,593312.0
2028-11-04,AAPL,495,1253.0,1059,993,968335.0
2028-11-05,AAPL,997,481.0,169,1170,4949.0
2028-11-06,AAPL,561,1243.0,1410,812,230936.0
2028-11-07,AAPL,1439,1314.0,420,895,891258.0
2028-11-08,AAPL,439,251.0,1511,800,990245.0
2028-11-09,AAPL,370,905.0,482,921,125493.0
2028-11-10,AAPL,836,873.0,1492,1096,949460.0
2028-11-11,AAPL,1053,1355.0,1201,595,462196.0
2028-11-12,AAPL,381,462.0,1508,1029,731244.0
2028-11-13,AAPL,1133,783.0,704,228,214300.0
2028-11-14,AAPL,1028,904.0,1012,170,711031.0
2028-11-15,AAPL,496,1439.0,1084,970,668418.0
2028-11-16,AAPL,430,518.0,950,1048,894964.0
2028-11-17,AAPL,141,649.0,819,775,244892.0
2028-11-18,AAPL,797,307.0,166,114,163088.0
2028-11-19,AAPL,315,1429.0,336,1209,583196.0
2028-11-20,AAPL,391,783.0,1524,104,733002.0
2028-11-21,AAPL,410,1030.0,207,972,378730.0
2028-11-22,AAPL,1035,547.0,1046,1292,308558.0
2028-11-23,AAPL,972,839.0,478,1366,50434.0
2028-11-24,AAPL,1240,105.0,706,247,90445.0
2028-11-25,AAPL,422,1049.0,762,1280,788794.0
2028-11-26,AAPL,962,493.0,1278,1068,755592.0
2028-11-27,AAPL,511,237.0,1094,748,980578.0
2028-11-28,AAPL,564,1079.0,438,892,305857.0
2028-11-29,AAPL,584,591.0,1243,216,876560.0
2028-11-30,AAPL,534,1115.0,1184,330,446822.0
2028-12-01,AAPL,465,500.0,275,1116,844805.0
2028-12-02,AAPL,792,1161.0,1199,989,508275.0
2028-12-03,AAPL,400,559.0,1137,423,487859.0
2028-12-04,AAPL,1111,659.0,1183,341,631732.0
2028-12-05,AAPL,1201,508.0,185,249,713170.0
2028-12-06,AAPL,335,544.0,598,939,166459.0
2028-12-07,AAPL,1007,477.0,309,309,844671.0
2028-12-08,AAPL,1268,948.0,1466,497,557216.0
2028-12-09,AAPL,344,724.0,1170,1116,426214.0
2028-12-10,AAPL,426,178.0,682,615,947269.0
2028-12-11,AAPL,607,1219.0,553,1246,826032.0
2028-12-12,AAPL,1409,271.0,641,1158,21851.0
2028-12-13,AAPL,1264,991.0,1329,323,495728.0
2028-12-14,AAPL,733,300.0,321,418,565559.0
2028-12-15,AAPL,1258,1224.0,169,1209,49533.0
2028-12-16,AAPL,534,896.0,946,306,509408.0
2028-12-17,AAPL,491,1414.0,494,1057,598426.0
2028-12-18,AAPL,648,349.0,724,899,926743.0
2028-12-19,AAPL,561,313.0,834,589,973683.0
2028-12-20,AAPL,1257,1175.0,384,1283,966693.0
2028-12-21,AAPL,166,,226,1331,889179.0
2028-12-22,AAPL,859,1098.0,431,104,416418.0
2028-12-23,AAPL,1418,321.0,1151,502,499260.0
2028-12-24,AAPL,226,931.0,730,1033,880863.0
2028-12-25,AAPL,225,385.0,1431,871,580766.0
2028-12-26,AAPL,185,1432.0,556,418,748596.0
2028-12-27,AAPL,891,1082.0,449,745,545577.0
2028-12-28,AAPL,854,369.0,863,1205,278207.0
2028-12-29,AAPL,596,1277.0,548,291,408565.0
2028-12-30,AAPL,1369,1035.0,1156,682,853357.0
2028-12-31,AAPL,1256,381.0,1530,961,718022.0
2029-01-01,AAPL,1314,1264.0,202,712,296006.0
2029-01-02,AAPL,276,858.0,193,1316,864510.0
2029-01-03,AAPL,646,728.0,784,955,158994.0
2029-01-04,AAPL,1260,373.0,842,943,676681.0
2029-01-05,AAPL,1026,1074.0,1529,1260,178463.0
2029-01-06,AAPL,333,736.0,567,631,85320.0
2029-01-07,AAPL,608,285.0,258,202,392387.0
2029-01-08,AAPL,730,1049.0,1054,199,651245.0
2029-01-09,AAPL,1468,920.0,832,386,658339.0
2029-01-10,AAPL,1268,1038.0,967,591,526209.0
2029-01-11,AAPL,1398,567.0,1181,1286,412826.0
2029-01-12,AAPL,417,1387.0,857,823,201475.0
2029-01-13,AAPL,998,1118.0,695,532,916423.0
2029-01-14,AAPL,726,1214.0,1157,701,207959.0
2029-01-15,AAPL,815,550.0,1469,1074,838412.0
2029-01-16,AAPL,108,158.0,344,719,701193.0
2029-01-17,AAPL,791,547.0,536,877,615128.0
2029-01-18,AAPL,983,664.0,161,154,485340.0
2029-01-19,AAPL,474,1065.0,917,413,369684.0
2029-01-20,AAPL,475,931.0,819,477,825037.0
2029-01-21,AAPL,525,364.0,304,896,701613.0
2029-01-22,AAPL,878,155.0,708,436,666918.0
2029-01-23,AAPL,558,1219.0,1007,720,883666.0
2029-01-24,AAPL,1249,430.0,747,1354,168592.0
2029-01-25,AAPL,499,106.0,387,164,763111.0
2029-01-26,AAPL,190,1393.0,651,173,478585.0
2029-01-27,AAPL,962,881.0,620,484,260395.0
2029-01-28,AAPL,1240,556.0,1300,957,189261.0
2029-01-29,AAPL,1265,223.0,1371,754,787710.0
2029-01-30,AAPL,1232,726.0,1225,1038,806043.0
2029-01-31,AAPL,1379,1267.0,871,732,457210.0
2029-02-01,AAPL,730,1426.0,1111,1324,468413.0
2029-02-02,AAPL,414,1110.0,784,187,971928.0
2029-02-03,AAPL,601,1107.0,559,636,879810.0
2029-02-04,AAPL,216,279.0,1464,164,141109.0
2029-02-05,AAPL,454,799.0,799,171,232818.0
2029-02-06,AAPL,197,1474.0,1119,382,388894.0
2029-02-07,AAPL,971,472.0,1191,780,748901.0
2029-02-08,AAPL,383,791.0,1088,1099,424782.0
2029-02-09,AAPL,518,1386.0,1479,1031,
2029-02-10,AAPL,469,907.0,241,672,479366.0
2029-02-11,AAPL,230,402.0,730,709,818529.0
2029-02-12,AAPL,1454,757.0,539,1016,676242.0
2029-02-13,AAPL,712,110.0,949,571,351605.0
2029-02-14,AAPL,1367,1040.0,802,224,882975.0
2029-02-15,AAPL,1140,376.0,560,303,647646.0
2029-02-16,AAPL,1476,1161.0,1254,1089,861254.0
2029-02-17,AAPL,246,824.0,1044,552,820861.0
2029-02-18,AAPL,263,450.0,1431,1159,
2029-02-19,AAPL,1331,1220.0,360,658,951770.0
2029-02-20,AAPL,1462,1314.0,1140,846,141207.0
2029-02-21,AAPL,305,1470.0,366,1140,20002.0
2029-02-22,AAPL,692,1011.0,1418,1179,349722.0
2029-02-23,AAPL,476,158.0,995,237,527861.0
2029-02-24,AAPL,1347,476.0,1400,991,34662.0
2029-02-25,AAPL,1150,1022.0,432,571,620155.0
2029-02-26,AAPL,140,770.0,714,676,778756.0
2029-02-27,AAPL,588,678.0,234,435,330039.0
2029-02-28,AAPL,921,1182.0,823,1397,295396.0
2029-03-01,AAPL,499,1250.0,1234,709,449931.0
2029-03-02,AAPL,1070,583.0,1358,1200,335369.0
2029-03-03,AAPL,877,,673,317,113317.0
2029-03-04,AAPL,961,,622,412,782240.0
2029-03-05,AAPL,814,621.0,1491,837,690706.0
2029-03-06,AAPL,1084,1100.0,278,677,204526.0
2029-03-07,AAPL,1252,543.0,931,1013,556283.0
2029-03-08,AAPL,1407,599.0,599,313,382229.0
